"student_id","school_id","region","school_size","internet_percentage","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","ISCED_orient","private_government","private_independent","overcrowded_classes","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","home_edu_resources","sport_after_school","read_books","meet_friends","out_of_school_study_time_per_week","subjective_well_being","intrum_motiv_science","parent_emotional_support","pv5math","pv5read","pv5scie"
38000520,38000285,"TrentinoAA",-1.24299507822276,1,0.0385,0.0385,0.3672,-0.102325049675627,1,1,0,0,-0.300183340667606,1.0478,-0.3635,0.0039,-0.45268990306865,0.988306054826284,-0.308680355455635,-0.3398,0.0345,0.1717,0.3547,1,1,0,1,1,1,1,1,-0.1108,1,0,1,-1.10507261813198,-0.7346,1.356,NA,-0.388930834703502,-0.473525812820476,-0.584648900620239
38000521,38000368,"0",1.84118103143277,1,0.8,0.371,0.8718,-0.316492026907614,1,0,0,0,-0.673028759908662,-0.4343,-0.3457,0.0039,0.0270847535588208,0.425101911153594,2.21765863790642,0.5094,0.5414,-0.2671,0.4065,1,0,1,1,1,1,1,1,-0.1108,1,1,1,-0.054165843674619,-0.604,-0.2552,0.1104,-0.853850191742118,-0.0363213717286294,0.141629531568723
38000522,38000001,"0",1.37831478791526,1,0.9766,0.3037,0.2229,0.520370507622694,0,0,0,0,1.30821781003122,2.1655,1.506,-0.6051,0.986634066813755,-1.26451051986447,-1.05509869440352,0.5094,0.8104,-0.2803,0.6725,1,0,1,1,1,1,1,1,1.1563,1,1,0,-0.87987830931969,0.6642,0.3708,-0.0918,0.848760489093952,0.263625606335528,1.40305573984122
38000523,38000256,"TrentinoAA",-0.0126822133290689,1,0.6048,0.2,1.7822,-0.683791697554703,1,0,0,0,1.85302978610709,0.7777,1.3428,0.8934,-0.812520895539251,-0.388415185262513,-1.68668344274403,0.5094,2.4511,0.1609,0.2594,0,0,1,1,1,1,0,1,1.1563,1,1,1,NA,-0.4725,-0.4016,-1.9501,0.183254434364827,1.04920579090396,-0.334661922702043
38000524,38000353,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-0.0928642964516132,0.2834,-0.0062,-0.4491,0.0270847535588208,0.425101911153594,-0.423513946063004,-0.3237,0.438,-0.6985,-0.3258,1,0,1,1,0,1,1,1,0.1927,1,0,1,-1.10507261813198,1.5043,0.1639,-1.9663,0.174151055871197,-0.242746899248925,-0.676929382173624
38000537,38000372,"0",0.272711998995198,1,0.8299,0.1535,1.4991,-0.673695286900902,1,0,0,0,0.49579572598851,2.1655,0.815,-0.6847,0.0270847535588208,0.0809216011313944,-0.423513946063004,2.1635,0.4348,-1.1822,-0.6871,1,0,1,0,1,0,0,0,1.1563,0,0,0,-0.054165843674619,-0.8913,-0.2874,-0.9094,-0.033687107531149,0.460454342914164,0.324677884947278
38000538,38000054,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-0.680154067442854,-0.7273,-0.424,-0.3506,-0.632605399303951,-0.607439018913002,0.0932372116701436,-0.8208,-0.3744,-0.8771,0.0244,1,1,0,1,1,1,1,1,1.1563,0,0,1,-1.10507261813198,-0.5917,0.3708,-2.3326,-0.743170512777292,-0.887388812212968,-1.07135930100401
38000541,38000346,"Lombardia",-0.744154774328241,1,0.9691,0.1959,0.7042,-0.170014303946033,0,0,0,0,-0.34252411043809,0.4793,-0.6228,0.5529,0.0270847535588208,-0.263258708890802,0.0932372116701436,0.125,-0.0034,-0.8771,0.2594,0,1,0,0,1,1,1,1,1.1563,0,0,0,-0.279360152486911,-0.6334,0.3708,-1.8389,1.1645897110972,1.95217152029296,1.24330609153008
38000542,38000364,"0",-0.559487931059597,1,0.8571,0.0982,2.0307,-0.149274498765539,0,0,0,1,0.815475389012907,0.7777,-1.1077,0.8351,-0.632605399303951,0.769282221175794,0.0932372116701436,-0.1945,0.5305,-0.2111,1.7184,0,0,0,0,1,1,0,1,1.1563,1,0,1,-0.579619230903301,2.5915,-0.0948,0.7454,-0.205736498620306,-0.570661350335413,-0.416557322539328
38000543,38000483,"Lombardia",0.042478012582344,1,0.9412,0.1471,0.6298,0.30271650820102,0,0,0,0,2.59954277545853,1.0478,1.625,0.0039,0.686774906421585,-0.607439018913002,-0.423513946063004,2.1635,0.3043,-0.011,1.3578,1,0,1,1,1,1,0,1,1.1563,1,1,1,2.87336017088518,0.3812,1.2817,-1.8389,-0.562809826372261,-0.22758997450561,-0.375705571745236
